android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,target
106153300262,106153300262.0,106153300262,0.143845930788,0.211046066686,0.211046066686,0.211046066686,0.028655732263,0.189215679993,0.189215679993,0.189215679993,0.0593401763577,0
102887959784,10130549155.0,104470428017,0.223794803784,0.129458171044,0.126309100225,0.132607241863,0.0044534586611,0.130016494647,0.129721924168,0.130311065126,0.000416585566477,0
990682812339,925513778504.0,106970720105,0.730883979879,0.0257653106799,0.0257653106799,0.0257653106799,0.00429147641422,0.00913525722172,0.00353308255853,0.013848438,0.0051397559056,0
999504330563,931236248256.0,106777241287,0.965456478758,0.0464582350395,0.0464582350395,0.0464582350395,0.0270555080699,0.036663305701,0.0244315111769,0.0511881471568,0.0135249007543,0
922753720875,849928692215.0,102372527323,0.75809978837,0.0917055954641,0.0917055954641,0.0917055954641,0.0969994398333,0.442616010767,0.113983300935,133732104639.0,0.449252446602,0
110322195598,110322195598.0,110322195598,0.492870064756,0.0413365411859,0.0374209688367,0.0469442104422,0.0049820102997,0.0470047157364,0.0226978832308,0.0738651603356,0.020056654285,0
102866782186,102538925033.0,103194639338,0.0463660031587,0.0777059118956,0.0777059118956,0.0777059118956,0.0295817842156,0.181898894562,0.105132481332,0.223464451139,0.0665577869331,0
987235985893,920530351387.0,110657997304,103593979342.0,0.0891373247862,0.0858909756232,0.0923836739492,0.00459103101451,0.107615274577,0.0509659763644,0.180966455299,0.0569198399407,0
104470338081,104470338081.0,104470338081,0.190242114717,0.00822120002059,0.00573662483998,0.0107057752012,0.00351371991715,0.0133673953586,0.0105992472434,0.0179837342603,0.00320452418052,0
891952247396,715721535693.0,10681829591,249227862598.0,0.586625194545,0.586625194545,0.586625194545,0.101396368562,0.0933125504851,0.0933125504851,0.0933125504851,0.107715525684,0
103196793448,7620515457.0,140151536916,331169525106.0,0.294498903932,0.294498903932,0.294498903932,0.211676770417,100365866856.0,0.384473406326,162284393079.0,0.87566019547,0
957354148679,957354148679.0,957354148679,0.222652321293,0.0183806775745,0.0133477253446,0.0221667174387,0.00369630828775,0.0238088447718,0.0162605554047,0.0325908255284,0.00847491558992,0
874373000189,874373000189.0,874373000189,0.754712973908,0.394477362638,0.394477362638,0.394477362638,0.0790798109257,0.134658523589,0.0679601999193,0.251684363218,0.101677363223,0
10176417769,86065063702.0,117463291679,222018999198.0,0.0972094958995,0.0836283506454,0.113569379359,0.015162695658,0.122160916736,0.0515856443517,0.19785548807,0.0598260830444,0
97546712475,852096060331.0,106433452147,110245945096.0,0.0552706999944,0.0552706999944,0.0552706999944,0.00214238014018,0.0751852907018,0.0230943842168,0.180281659698,0.0737355589494,0
972347927504,970035723287.0,974660131721,0.0326995056266,0.0473313241688,0.04241036987,0.0522522784676,0.00695928030918,0.0487904598774,0.0454582197685,0.0526632983842,0.00272740353248,0
970693045833,94385036479.0,997535726877,0.379612835822,0.387457632078,0.387457632078,0.387457632078,0.14886170299,0.270705323233,0.265723165531,0.275687480936,0.00704583499276,0
101038034469,976065556434.0,105417333642,0.399071870641,0.0234449192584,0.0230698011404,0.0238200373763,0.000530497129897,0.0268600227405,0.0256770730954,0.0280429723856,0.0016729434317,0
94600800602,94600800602.0,94600800602,0.497556436257,0.0870263019752,0.0870263019752,0.0870263019752,0.0110602659804,0.112193367055,0.0971904226088,0.143225586782,0.0211897140797,0
991619663754,991619663754.0,991619663754,0.857267758216,0.105874642586,0.105874642586,0.105874642586,0.0869547058862,0.120875533208,0.043805559304,0.186631165918,0.0486940892832,0
907926090917,82169578768.0,994156394154,121948064325.0,0.272784675455,0.272784675455,0.272784675455,0.362952827909,0.358858377155,0.133030162195,0.584686592116,0.319369324364,0
991386739694,968105161537.0,103390389951,0.368764719171,0.115584880659,0.115584880659,0.115584880659,0.00867340116044,0.0432032605074,0.0129595014777,0.0713170485815,0.0292370211923,0
968929795628,780001073624.0,118537338041,165381390909.0,0.114861002882,0.114861002882,0.114861002882,0.108643469967,0.26040323282,0.0974003618609,0.423406103779,0.230520870816,0
970809572068,951589509463.0,993706502706,0.189647068056,0.0976635435018,0.09317258981,0.10212103346,0.00447431568012,0.114786826775,0.108693520187,0.118531912555,0.00439409327288,0
889541966213,804689106447.0,974394825978,120000065087.0,0.215070003654,0.215070003654,0.215070003654,0.160825548828,0.0889676091642,0.0651381118101,0.116240805588,0.0217680327249,0
988897399749,96899976538.0,100756681016,0.16994638547,0.030467308722,0.030467308722,0.030467308722,0.00469225551585,0.0277394154743,0.0214380345242,0.0341715850264,0.00460070288551,0
100526077583,100526077583.0,100526077583,101097253541.0,0.0608316063631,0.0480905241084,0.0735726886178,0.0180186113239,0.231805971691,0.0939669548667,0.435363568864,0.120086635267,0
11435855135,934740753427.0,140883438049,242027393622.0,0.0895392599349,0.0895392599349,0.0895392599349,0.100059273882,0.507806656992,0.152637937057,0.756864223825,0.254633150583,0
974197816483,879940776579.0,102412918906,0.81677096921,0.0963519754047,0.0963519754047,0.0963519754047,0.0183873264724,0.24482142738,0.143542169791,0.401254176315,0.137423798094,0
975428566062,51296323872.0,146909148749,478826977552.0,0.20969468293,0.166627927205,0.241063006106,0.0385718191925,0.328227663551,0.328227663551,0.328227663551,0.0307497491695,0
989390501997,989390501997.0,989390501997,0.786633174406,0.0872351803292,0.0162954128296,0.114989367909,0.0474120362046,0.0588415541436,0.0361719638421,0.0949819333393,0.0316346288604,0
958797316174,889517392235.0,104001485024,0.620987992366,0.0476519844352,0.0476519844352,0.0476519844352,0.1886066384,0.0824462363778,0.0824462363778,0.0824462363778,0.0500793133216,0
989477184371,978256603442.0,10006977653,0.158682977275,0.013320740997,0.00878439610544,0.0178570858885,0.0064153604692,0.0304099107134,0.0176010577624,0.0432187636644,0.0181144535617,0
101607017495,984982217841.0,102666667838,0.207270325486,0.0143316675139,0.0143316675139,0.0143316675139,0.0011022908296,0.0268304835063,0.0215436412298,0.0321173257828,0.00747672404955,0
939718527596,939718527596.0,939718527596,0.0209618017029,0.0400439203584,0.0270753270305,0.0471732979534,0.00846763582438,0.0333451957385,0.0236766854725,0.0476162503996,0.0111161038434,0
102754244467,100231775689.0,105276713246,0.356730955722,0.0892680148919,0.0783168628167,0.10098684648,0.0113544721894,0.0906242500678,0.0837774817731,0.100225479807,0.00856296988302,0
990125194652,990125194652.0,990125194652,0.12833878501,0.00602604601366,0.00602604601366,0.00602604601366,0.00339427647605,0.0177302521063,0.0155470225792,0.0223705531429,0.00313063397365,0
995777001421,981285556692.0,101300737092,0.160372895513,0.0250733483535,0.0250733483535,0.0250733483535,0.000876836621634,0.0270728329438,0.0246626548385,0.0294830110491,0.00340850656425,0
964973291119,851357101577.0,107858948066,160677556155.0,0.393164205976,0.356125084458,0.430203327493,0.0523812279884,0.328493308029,0.24948575825,0.470905938381,0.123579436899,0
883397457381,883397457381.0,883397457381,201704396213.0,0.144388304081,0.0637202667203,0.215946728357,0.0765209951158,0.159447009568,0.108311784004,0.192341456211,0.0402860749972,0
947239819361,830487998302.0,106399164042,165112008773.0,0.281381142087,0.136731992638,0.515835534364,0.20488682258,0.12489754282,0.0370552821996,0.249528964036,0.110911442698,0
99583930165,989888558281.0,100179004502,0.0841562197935,0.00677326504917,0.00451953451024,0.00865424927828,0.00209240804144,0.0135199417388,0.0128274830538,0.0142124004239,0.000979284463781,0
100882702201,100882702201.0,100882702201,0.656037416883,0.384554737287,0.382241473764,0.388042958911,0.00307403682203,0.386342030345,0.384855443968,0.387466441006,0.00134264843502,0
125854800037,125854800037.0,125854800037,161626819558.0,0.225542882746,0.138271165187,0.279779502062,0.0646235333679,0.32740494981,0.138180857417,0.450114258809,0.146408744335,0
974653669658,968140968725.0,981166370591,0.0921034998713,0.0174065646211,0.0174065646211,0.0174065646211,0.0104114309313,0.0145570481448,0.0140113664166,0.0151027298731,0.00077171050083,0
100115973887,886531006358.0,111578847139,162109508162.0,0.272784675455,0.272784675455,0.272784675455,0.362952827909,0.332868872746,0.123616588044,0.497672371926,0.160681598405,0
898962448447,842591367288.0,955333529606,0.797207475007,0.48690875228,0.231309603253,0.671687866613,0.228571349245,0.338229424709,0.213927274841,0.430933387654,0.0705218656997,0
849480686228,849480686228.0,849480686228,0.500754337287,0.280752678632,0.203546369344,0.357958987921,0.109186209697,0.255502880497,0.117936851345,0.362919186732,0.112445303224,0
867811114854,867811114854.0,867811114854,221829511232.0,0.448819285579,0.186497354357,0.711141216802,0.370979232843,0.12667692114,0.12667692114,0.12667692114,0.055153052365,0
946173528127,830821778253.0,103542183203,104768019548.0,0.535830093361,0.535830093361,0.535830093361,0.838558619984,0.261135515785,0.207641881409,0.313794070384,0.0530810213233,0
976143374752,857615490394.0,109467125911,167623741578.0,0.122644790203,0.106195699035,0.139223992538,0.0165145311655,0.263067547048,0.198551116274,0.327583977822,0.0912400113965,0
100094666061,985739401851.0,103627952031,0.202653571726,0.00760750969412,0.00760750969412,0.00760750969412,0.00463842628774,0.0101521341859,0.00970502097753,0.0105992473942,0.000632313563144,0
948026265464,948026265464.0,948026265464,0.369197746389,0.0150386465121,0.0114732496243,0.0186040433999,0.00504223263397,0.0421419732156,0.0241512151186,0.0527279019124,0.0134885706123,0
101467625924,995528624073.0,103251503946,0.185279129087,0.0282043736894,0.0282043736894,0.0282043736894,0.00269525764108,0.0133951394321,0.00238200383602,0.0244082750282,0.0155749257242,0
981909995016,943535814382.0,101047048613,0.345296097138,0.073277218765,0.0686661899293,0.0778882476007,0.00652097951594,0.0564958403215,0.0263962123524,0.0774499309959,0.0267273490294,0
100128450369,983695899194.0,101087268849,0.152528523793,0.167015661761,0.167015661761,0.167015661761,0.850682928716,0.0213915747709,0.01355860302,0.0263962128366,0.00586746560926,0
98982020231,94027618446.0,104816631327,0.48562429171,0.0583663817288,0.0583663817288,0.0583663817288,0.0173157546481,0.0336360515661,0.0336360515661,0.0336360515661,0.100143226832,0
975623523744,941385875609.0,100986117188,0.48419346337,0.0415453135385,0.0415453135385,0.0415453135385,0.11182592821,0.23533986608,0.0478539748092,0.344680141706,0.139435325584,0
101875102875,98705331391.0,104583203269,0.296600734997,0.144268591532,0.143340429555,0.145196753509,0.00131261925595,0.141984212123,0.141984212123,0.141984212123,0.00435454197802,0
992364226085,9651421222.0,101958632997,0.384978685105,0.0268860592283,0.0268860592283,0.0268860592283,0.00772646335711,0.0258024468279,0.0113739120978,0.0404379774232,0.0107338873108,0
100368023271,100368023271.0,100368023271,0.0310267265196,0.00298900825088,0.0026093544661,0.00336866203565,0.000536911531435,0.0150491452165,0.0131765935033,0.0172098739257,0.00191502134679,0
982726437976,944560356042.0,102089251991,0.539749906937,0.0273655768225,0.0054318044138,0.0633988982261,0.0253456940623,0.0177632528833,0.00543180427652,0.0298274049286,0.010007846743,0
918345484627,792205428438.0,11433032668,195297542873.0,0.130024786171,0.107802443188,0.152247129153,0.0314271388336,0.273422274777,0.0474252125552,0.499419336999,0.319608110451,0
100428774634,883755763862.0,120128154278,172018783318.0,0.120233392746,0.120233392746,0.120233392746,0.117750918594,0.158289469736,0.0719822468949,0.251126907656,0.0655706022947,0
9830698022,9830698022.0,9830698022,0.242813535153,0.0520345797365,0.0519473464085,0.0521218130644,0.000123366555478,0.0553485026657,0.0392127295364,0.0659862324296,0.0114015306623,0
795189830719,723708268922.0,866671392517,101090194154.0,0.1140570234,0.0981605198858,0.129953526915,0.0224810508647,0.0854696892871,0.0377981297274,0.13877088367,0.0360925029883,0
957491177025,934078224008.0,980904130042,0.331109156918,0.0462624119303,0.0462624119303,0.0462624119303,0.0150248890839,0.0490294571498,0.0447411073333,0.0533696427808,0.00320517504189,0
977356809933,977356809933.0,977356809933,0.466347069776,0.0224970126661,0.0224970126661,0.0224970126661,0.00660335690269,0.0428145394514,0.0257653099977,0.0609904620545,0.0152358043946,0
104166327377,101834492565.0,10649816219,0.329771241705,0.0422629468263,0.0422629468263,0.0422629468263,0.00399008681527,0.0424839864959,0.036608534654,0.0461150016261,0.00513530434223,0
977569045289,830086189297.0,108801771437,110513694305.0,0.165215613633,0.165215613633,0.165215613633,0.0470640884499,0.224298254679,0.224298254679,0.224298254679,0.00292254079579,0
980908083599,948977108002.0,997237593318,0.21976303402,0.0213319039648,0.0213319039648,0.0213319039648,0.00177423764215,0.0344930618214,0.0206836942567,0.048302429386,0.0195293948977,0
10505599155,103773884125.0,106338098976,0.181317370956,0.0965284820621,0.0965284820621,0.0965284820621,0.0791946834961,0.0949136072192,0.0922115460393,0.0976156683992,0.00382129156705,0
102359593719,100778294606.0,103940892832,0.223629465177,0.0174902524895,0.0125592825255,0.0224212224534,0.00697344459867,0.027288258163,0.0195556555923,0.0389514062959,0.0085053878002,0
100175067791,993075311669.0,101144726239,0.0922845102567,0.00445045954663,0.00336866203565,0.0052187089322,0.00096405534077,0.0142710946667,0.0110705529054,0.017471636428,0.00452624956577,0
924120961122,924120961122.0,924120961122,0.692886556051,0.253214955157,0.253214955157,0.253214955157,0.022441016969,0.458845860516,0.0172098739257,0.900481847106,0.624567601868,0
871780613315,871780613315.0,871780613315,145702093738.0,0.265432612024,0.265432612024,0.265432612024,0.00417075971751,0.129368762724,0.0403958626916,0.206760122312,0.078460101537,0
101224101546,10005580998.0,102696279308,0.134620937555,0.0387322880998,0.0387322880998,0.0387322880998,0.00652097951594,0.036301617581,0.0249599449129,0.0474849920766,0.0119398153572,0
996651302955,996651302955.0,996651302955,0.0700038450069,0.151570814008,0.147595842418,0.156506893186,0.00453260436099,0.145802042756,0.128848566178,0.16071378103,0.0146596477131,0
928174861448,867299790186.0,973525139221,0.547879603935,0.212126852939,0.178115917328,0.246982898098,0.0282369754098,0.190482871244,0.190482871244,0.190482871244,0.0899142348526,0
102682485997,102183995191.0,103379742582,0.0622160615716,0.497725069771,0.463933362113,0.531516777428,0.047788691265,0.517354191627,0.50298197284,0.526215849601,0.0125589795639,0
104574283459,104574283459.0,104574283459,0.773385450102,0.128614968185,0.128614968185,0.128614968185,0.140716807651,0.18563866213,0.115883931744,0.290774269268,0.0758793841042,0
102448920849,102448920849.0,102448920849,0.289027665687,0.00884726624716,0.00753255733323,0.0101619751611,0.00185927917666,0.0181589901855,0.0144891632911,0.0216749245022,0.00287279161413,0
10313979005,102118007914.0,104161572186,0.144501815452,0.0611871753906,0.05784886298,0.0645254878013,0.00472108668658,0.0642902909752,0.0580153610382,0.0705652209122,0.00887409101985,0
